lsoa,60plus_perc,females_perc,employment_score,crime_score,outdoor_environment_score,lvl_4plus_perc
E01032086,13.197767145135565,48.35485214493961,0.195,0.7759999999999999,-0.183,16.478439425051338
E01032087,29.288702928870286,51.44344533838143,0.134,0.052000000000000005,-1.233,18.581081081081077
E01032088,29.781601588352085,51.96850393700787,0.07400000000000001,-0.083,-1.008,20.776071139854487
E01032089,12.305611899932387,48.71447902571042,0.106,0.417,-0.16699999999999998,25.55831265508685
E01032090,25.468424705065928,52.05574912891986,0.145,0.223,-0.7759999999999999,13.659793814432993
E01032091,20.62992125984252,50.56818181818182,0.102,0.226,-0.787,22.84263959390863
E01032092,21.77713037144938,50.71326676176891,0.046,-0.711,-1.164,27.09568162574089
E01032093,14.188481675392671,52.58064516129032,0.168,1.0659999999999998,-0.986,17.664449371766445
E01032094,15.469146238377009,50.32202662086732,0.149,0.485,-0.157,15.29477196885428
E01032095,22.202998846597467,50.05889281507656,0.079,0.07200000000000001,-0.7959999999999999,20.81447963800905
E01032096,18.67831785909339,52.45202558635395,0.27,0.425,-1.445,9.826589595375722
E01032097,30.112119594233853,51.64243403338718,0.041,-0.745,-1.5590000000000002,24.17582417582417
E01032098,29.908151549942595,50.68649885583524,0.105,0.086,-0.594,22.107438016528924
E01032099,18.790637191157348,52.34876647516053,0.061,-0.6970000000000001,-1.107,32.81747837960856
E01032100,30.17635532331809,51.49303251493033,0.059,0.196,-0.802,26.688102893890683
E01032101,23.681125439624854,50.47904191616767,0.128,1.3090000000000002,-0.451,22.070452911574407
E01032102,36.734693877551024,52.01535508637236,0.067,0.113,-1.314,23.27718223583461
E01032103,31.940298507462693,51.72619047619048,0.122,0.443,-1.0590000000000002,25.426039536468988
E01032104,18.463524854745,48.85100074128985,0.135,-1.019,-1.787,13.79310344827586
E01032105,41.32115249472945,52.26337448559671,0.086,-0.463,-0.889,24.29022082018928
E01032106,41.18942731277532,53.829634931997134,0.059,-0.465,-1.189,28.772802653399683
E01032107,1.7584994138335288,48.51994851994852,0.029,-1.5930000000000002,-1.7819999999999998,28.684470820969327
E01032108,37.67441860465116,54.34131736526946,0.071,0.04,-0.922,20.33598585322724
E01032109,26.621621621621625,51.83423913043478,0.105,-0.349,-0.964,23.05785123966942
E01032110,31.60349854227405,50.6857855361596,0.08,-0.244,-1.328,21.631736526946106
E01032111,29.435483870967747,51.25786163522014,0.123,0.113,-1.409,17.963496637848227
E01032112,17.730978260869566,52.60311020960108,0.048,-0.317,-1.141,25.4468085106383
E01032113,27.56598240469208,51.85724690458849,0.115,-0.435,-1.145,15.608465608465607
E01032114,23.149394347240914,50.92348284960421,0.105,-0.171,-0.994,19.59966638865721
E01032115,28.891441700172315,51.28644939965695,0.16399999999999998,-0.131,-0.487,14.275862068965516
E01032116,24.081163859111797,51.04570100697134,0.069,-0.586,-0.991,17.62977473065622
E01032117,17.59704251386322,51.71245765901392,0.08900000000000001,-0.179,-1.304,20.48853439680957
E01032118,18.006644518272427,52.35332043842682,0.187,0.11,-1.202,9.823008849557525
E01032119,20.741901776384534,52.30439442658093,0.092,-0.105,-0.642,21.79908076165463
E01032121,31.329113924050635,50.86261980830671,0.062,-0.396,-1.21,21.550387596899228
E01032122,28.83998165978909,49.35375777884154,0.078,-0.016,0.328,33.885714285714286
E01032123,37.68115942028986,51.31233595800525,0.045,-0.8320000000000001,-0.255,30.90772693173293
E01032124,27.785145888594165,53.30220146764509,0.092,-0.57,-0.377,33.004926108374384
E01032125,29.63215258855586,52.27272727272727,0.066,-1.3630000000000002,-0.659,32.718120805369125
E01032126,34.92822966507177,51.010587102983635,0.097,-0.626,-0.59,22.818026240730177
E01032127,26.108075288403157,49.78593272171254,0.083,-0.454,0.052000000000000005,26.83284457478005
E01032128,27.436074637180376,50.810429880197326,0.115,-0.026,0.172,22.54237288135593
E01032129,18.2140326009922,50.706214689265536,0.108,-0.414,0.084,23.204419889502763
E01032130,13.606437454279444,50.505807418508816,0.078,-0.385,-0.629,33.221797323135746
E01032131,15.20845566647093,51.08250438853129,0.191,0.166,-0.182,18.346456692913385
E01032132,23.887375113533157,51.86894323950162,0.153,0.338,-0.55,12.862108922363849
E01032133,30.57703747769185,52.459016393442624,0.115,0.005,-0.407,16.20405101275319
E01032134,39.70501474926253,51.85410334346504,0.098,0.613,0.18600000000000005,24.292615596963426
E01032135,22.855392156862745,51.092233009708735,0.036000000000000004,0.205,-0.453,30.666666666666664
E01032136,28.56093979441997,49.02255639097744,0.062,-0.096,-0.119,40.38817005545287
E01032137,30.12442698100851,50.19556714471969,0.055,-0.627,-0.534,38.67093674939952
E01032138,35.673352435530084,51.23326286116984,0.032,-1.408,-0.8320000000000001,43.48958333333333
E01032139,26.14457831325301,51.31736526946108,0.049,-1.135,-0.6579999999999999,44.028662420382155
E01032140,29.16423144360024,53.23149236192714,0.051,-1.151,-0.7390000000000001,39.320754716981135
E01032141,30.020422055820283,51.250845165652464,0.037000000000000005,-0.371,-0.322,41.413311421528356
E01032142,25.78947368421053,49.640757674722394,0.056,-0.201,-0.26,37.70883054892602
E01032143,34.43298969072165,51.21951219512196,0.035,0.536,0.083,45.56259904912837
E01032144,34.11896745230079,52.50836120401338,0.043,-0.441,0.439,50.92529129540782
E01032145,33.89830508474576,49.896623018607855,0.049,-0.209,-0.218,25.322580645161292
E01032146,32.71641791044776,51.41651597347799,0.078,0.097,-0.507,27.573794096472287
E01032147,44.444444444444436,52.221290863369646,0.101,-0.172,-0.36,21.751412429378533
E01032148,28.328865058087572,52.0,0.033,-0.616,0.324,44.2350332594235
E01032149,27.294493216280927,50.2435064935065,0.021,-1.6469999999999998,-0.289,47.89579158316634
E01032150,33.64485981308411,50.2,0.06,-0.736,-0.637,35.46603475513428
E01032151,29.356471438900943,50.95168374816984,0.035,-1.082,0.06,32.8448275862069
E01032152,28.354814253222138,52.76532137518684,0.13699999999999998,-0.309,0.29,20.16651248843664
E01032153,26.952315134761573,52.4556616643929,0.08199999999999999,-0.502,-0.555,30.69306930693069
E01032154,14.425162689804774,50.3601108033241,0.04,-1.28,-0.7509999999999999,36.383130807719795
E01032155,21.892816419612323,48.90929965556831,0.043,-0.6829999999999999,-0.465,33.60473723168024
E01032156,19.328641039523554,49.86056887897379,0.11,0.643,0.248,23.41296928327645
E01032157,45.54913294797689,55.90277777777778,0.17600000000000002,0.305,-0.187,24.305106658047837
E01032158,39.57182320441989,52.819807427785406,0.042,0.001,-0.334,39.29411764705883
E01032159,32.07977207977208,52.81730221969266,0.112,-0.055,-0.192,21.64328657314629
E01032160,28.639618138424826,51.86721991701246,0.07400000000000001,0.094,0.242,27.48782185107864
E01032161,19.770114942528735,51.27850725639254,0.203,-0.374,0.461,16.695501730103807
E01032162,28.34890965732087,50.91383812010444,0.058,-0.578,-0.06,34.83742534837425
E01032166,30.566218809980803,49.379178605539636,0.08900000000000001,-0.64,-1.139,28.04054054054055
E01032168,34.33362753751103,50.1788908765653,0.108,-0.929,-0.196,27.21518987341772
E01032169,37.710736468500436,50.670241286863266,0.07200000000000001,0.979,0.5,27.89743589743589
E01032170,17.790132036136207,51.10650069156293,0.09,-0.963,-0.382,26.416739319965128
E01032171,34.50797872340425,50.42847725774556,0.079,-0.464,-0.42,18.46986089644513
E01032172,27.340067340067343,50.0,0.102,0.21600000000000005,0.034,18.657937806873978
E01032173,21.72897196261682,50.35799522673031,0.065,-0.231,-0.069,27.946627131208306
E01032174,21.05597964376591,51.83044315992292,0.123,0.429,0.126,26.55870445344129
E01032175,27.96238244514107,50.40448039825762,0.077,-1.09,-0.395,26.083761939750186
E01032176,34.24214417744918,50.48498845265589,0.048,-0.779,-0.722,33.820346320346324
E01032177,28.743545611015488,50.609756097560975,0.058,0.624,0.075,33.9622641509434
E01032178,39.85849056603774,52.059052059052064,0.038,-1.205,0.187,27.31356693620845
E01032179,33.0722891566265,49.791044776119406,0.071,-1.258,-0.982,41.45818441744103
E01032180,35.268103924820345,50.382096069869,0.07400000000000001,-1.336,-1.526,36.05615826419911
E01032181,38.214454416627305,51.37832699619772,0.085,-0.391,-0.973,32.441471571906355
E01032182,36.3,50.1984126984127,0.052000000000000005,-0.858,-1.005,36.07520564042303
E01032183,33.04659498207885,50.497866287339974,0.067,-0.831,-0.934,29.93079584775085
E01032184,46.55172413793103,53.79623621025308,0.08199999999999999,-1.432,-1.655,33.845029239766085
E01032185,44.28571428571429,51.82072829131653,0.083,-0.5720000000000001,-1.32,41.78981937602627
E01032186,28.448844884488448,58.47750865051903,0.086,-1.022,-0.937,34.48858833474218
E01032187,29.188255613126078,52.824694234129296,0.16,-0.35600000000000004,-1.248,26.17689015691869
E01032188,22.01417004048583,52.20253164556962,0.114,-0.244,-1.069,22.142390594382768
E01032189,27.65575974899148,51.31180625630675,0.073,-0.847,-1.148,32.57248611967921
E01032190,32.7991452991453,50.5137912385073,0.068,-1.2009999999999998,-1.088,35.009797517962106
E01032191,34.922048997772826,51.51384083044983,0.045,-0.662,-1.143,34.449518011161835
E01032192,36.02986932171749,52.87500000000001,0.085,-0.805,-1.347,28.882220555138783
E01032193,34.19972640218879,50.736648250460405,0.066,-1.665,-1.936,33.88067870826493
E01032194,28.43772498200144,54.350828729281766,0.16699999999999998,-0.468,-1.36,22.267871815940836
E01032195,29.975728155339805,51.73697270471465,0.079,0.093,-0.6779999999999999,32.663690476190474
E01032196,35.73155985489722,50.565326633165824,0.126,0.092,-0.37,32.683982683982684
E01032197,29.697766097240475,52.96074517631404,0.093,-0.068,-0.7659999999999999,39.808917197452224
E01032198,34.59000942507069,50.82742316784869,0.048,-0.413,-1.151,34.366197183098585
E01032199,31.466512702078518,50.57077625570776,0.068,-1.654,-1.127,33.707077785564124
E01032200,37.650457390467025,51.575375666505096,0.057,-0.715,-1.21,35.219399538106224
E01032201,25.84772872680742,52.70780856423174,0.168,0.764,-0.804,26.0655737704918
E01032202,22.88037166085947,52.10374639769453,0.235,0.68,-0.82,17.005267118133936
E01032203,28.839704896042925,49.59839357429719,0.13699999999999998,0.54,-1.028,29.421221864951768
E01032204,16.313823163138235,52.052238805970156,0.284,0.108,-0.901,9.91304347826087
E01032205,38.32720588235294,50.09345794392524,0.07400000000000001,-0.7090000000000001,-0.74,36.71444321940463
E01032206,40.9822184589331,51.525423728813564,0.097,-0.7120000000000001,-0.643,26.66015625
E01032207,32.7027027027027,51.63081193615545,0.042,-1.025,-0.524,41.83501683501685
E01032208,39.01947615849564,50.47814207650272,0.08199999999999999,-0.03,-0.8740000000000001,49.316109422492396
E01032209,25.58139534883721,49.22454484153743,0.07,-0.189,-0.937,41.911764705882355
E01032210,42.57602862254025,54.24778761061947,0.113,-0.7859999999999999,-1.103,40.12539184952977
E01032211,44.833427442123096,52.95109612141653,0.07400000000000001,-0.97,-1.328,32.519280205655534
E01032212,32.1410057024365,50.10427528675704,0.051,-1.4380000000000002,-1.693,34.63476070528967
E01032213,38.632162661737524,48.584015103838894,0.046,-0.742,-1.825,32.804614275414565
E01032214,34.29636533084809,52.3308957952468,0.13,-0.015,-1.222,19.92378878606424
E01032215,37.61220825852783,53.33926981300089,0.17,-0.511,-1.123,24.455958549222803
E01032216,32.303732303732296,51.21152586771447,0.101,-0.7340000000000001,-1.278,34.07350689127105
E01032217,39.76205385097057,51.81413112667092,0.083,-1.742,-1.557,37.46246246246246
E01032218,33.18356867779204,49.77805960684845,0.08900000000000001,-0.422,-1.711,44.76831091180867
E01032219,35.402581438229866,49.536751080914144,0.034,-0.758,-1.598,51.25989920806335
E01032220,25.66371681415929,49.19571045576407,0.071,-0.6629999999999999,-1.381,47.23336006415397
E01032221,29.816849816849818,48.15884476534296,0.044,-0.627,-1.671,49.411764705882355
E01032222,20.412517780938828,49.96400287976962,0.124,-0.305,-1.14,32.029117379435846
E01032223,30.59424326833798,49.48646125116714,0.032,-0.994,-1.685,39.086595492289455
E01032224,10.4,46.20573355817875,0.15,0.941,-1.13,18.37327523602033
E01032225,20.52401746724891,51.21951219512196,0.231,0.5589999999999999,-1.278,10.167597765363126
E01032226,23.61832782239017,49.77556109725686,0.058,-0.102,-1.712,29.64329643296433
E01032227,43.57754519505233,49.85808893093661,0.056,-0.883,-1.362,32.94858342077649
E01032228,26.2861169837914,49.387166546503245,0.032,-0.872,-1.669,40.83769633507853
E01032229,21.530128639133377,50.37086985839514,0.113,-0.461,-1.823,22.369511184755588
E01032230,26.626425217974514,52.11748633879782,0.059,-0.523,-1.885,32.608695652173914
E01032231,28.250591016548466,50.93131548311991,0.055,-0.7040000000000001,-1.236,28.17796610169493
E01032232,16.255868544600936,51.378896882494004,0.249,0.754,-1.033,11.902956785443518
E01032233,10.638297872340424,49.56346541302888,0.053,-0.378,-1.336,33.3184855233853
E01032234,23.833333333333336,53.82078064870807,0.223,0.411,-1.137,11.048557353976074
E01032235,20.755750273822567,51.73362685745735,0.182,0.23,-1.38,9.630702389572773
E01032236,17.1334431630972,48.22934232715008,0.139,0.613,-1.4069999999999998,19.29460580912864
E01032237,22.918054630246505,51.75380542686962,0.084,-0.493,-1.251,27.00156985871272
E01032238,20.20573108008817,48.820058997050154,0.095,0.962,-1.546,23.409893992932854
E01032239,10.400866738894909,45.58498896247241,0.124,0.6890000000000001,-0.95,17.739628040057227
E01032240,17.432646592709986,50.0372856077554,0.161,0.292,-1.213,10.687022900763358
E01032241,12.19512195121951,50.83032490974728,0.16,0.118,-0.8490000000000001,11.75898931000972
E01032242,16.55530809205642,51.88679245283018,0.126,0.156,-1.314,14.364135407136324
E01032243,27.722063037249285,51.81753385602281,0.048,-1.167,-0.95,28.02907915993537
E01032244,22.955974842767297,50.887096774193544,0.093,0.468,-1.08,20.699708454810494
E01032245,19.304733727810646,50.32490974729242,0.243,0.411,-1.129,10.765124555160144
E01032246,28.561253561253565,50.28490028490028,0.053,-0.994,-1.436,24.373379429559197
E01032247,23.129718599862727,51.62200282087447,0.112,-0.221,-1.347,20.444824636441407
E01032248,17.310344827586206,49.22139471902505,0.042,-1.862,-1.66,36.655405405405396
E01032249,17.324840764331213,49.968334388853705,0.073,-1.074,-1.484,26.04577742699289
E01032250,13.89290882778582,49.676025917926566,0.195,0.452,-1.408,11.264822134387352
E01032251,13.2409972299169,50.73779795686719,0.132,0.12,-1.18,14.833948339483394
E01032252,15.416666666666668,50.278940027894,0.294,0.297,-1.199,9.404990403071018
E01032253,23.90804597701149,48.89397406559878,0.067,0.125,-1.518,26.082862523540488
E01032254,23.946243127672574,50.03119151590767,0.107,0.132,-1.425,11.821086261980831
E01032255,24.73498233215548,48.87005649717514,0.085,-0.273,-0.833,17.71479185119575
E01032256,24.833555259653803,52.523240371845944,0.119,-0.299,-0.995,19.082719082719084
E01032257,21.136521136521136,49.96582365003418,0.058,-0.962,-1.232,26.06112054329372
E01032258,27.72073921971253,51.826792963464136,0.095,-0.138,-1.257,22.547468354430386
E01032259,33.84308510638298,54.50980392156863,0.078,-1.234,-1.39,24.45482866043614
E01032260,24.367317425885755,54.48625180897251,0.174,0.065,-1.23,14.745308310991955
E01032261,33.75796178343949,49.46996466431096,0.058,-0.608,-1.568,20.016820857863753
E01032262,15.964831096714486,48.71435250116878,0.175,0.097,-0.138,12.903225806451616
E01032263,27.49026154702281,50.16816143497758,0.094,-0.4,-0.615,16.951469583048528
E01032264,19.977553310886645,48.8385269121813,0.1,-0.091,-1.168,14.029850746268654
E01032265,21.06898694841516,50.814536340852136,0.165,-0.442,-0.963,12.828947368421053
E01032266,25.107958050586056,49.65387035871618,0.08,-0.21600000000000005,-1.429,24.756918474195967
E01032267,17.674150834772593,49.791044776119406,0.136,0.405,-1.138,14.386239249413604
E01032268,26.41196013289037,50.61224489795917,0.069,0.163,-1.301,18.7378640776699
E01032269,27.15596330275229,50.976800976800966,0.055,-0.696,-1.301,25.958062183658715
E01032270,24.63450292397661,52.28122662677637,0.049,-1.144,-1.513,28.481012658227854
E01032271,21.983089930822445,50.11424219345011,0.053,-0.8109999999999999,-1.218,35.635359116022094
E01032272,28.953771289537716,50.72463768115942,0.063,-1.514,-1.821,28.08880308880309
E01032273,27.59124087591241,49.212034383954155,0.058,-0.912,-1.075,24.149659863945576
E01032274,26.197836166924265,50.0,0.047,0.282,-1.175,18.6046511627907
E01032275,21.764705882352942,50.25754231052244,0.118,-0.28600000000000003,-1.199,18.488888888888887
E01032276,22.53618194348725,48.745762711864394,0.052000000000000005,-0.508,-1.254,19.9009083402147
E01032277,14.10159211523882,49.846625766871156,0.154,0.14,-1.069,13.236714975845409
E01032278,13.746130030959751,50.28072364316906,0.244,0.295,-1.119,11.227786752827141
E01032279,17.46153846153846,50.88529638183218,0.093,0.16899999999999998,-0.001,28.78048780487805
E01032280,21.09704641350211,50.931677018633536,0.1,0.13699999999999998,0.35700000000000004,40.33798677443057
E01032281,15.804806991988347,51.024890190336755,0.081,0.596,0.597,38.14878892733565
E01032282,13.43121261555193,47.754405912450245,0.1,0.483,0.948,34.5758354755784
